"","x"
"1152","1170888988296732672"
"1153","1171072659746168833"
"1154","1171025484001529857"
"1155","1171072445840855040"
"1156","1171072189300465665"
"1157","1171071649019506688"
"1158","1171071361982324736"
"1159","1171071219472506881"
"1160","1171070954774171654"
"1161","1171070713706504194"
"1162","1171035126589001731"
"1163","1171070051409113089"
"1164","1171069675545026561"
"1165","1171068838085046273"
"1166","1171068492260491264"
"1167","1171053404178677760"
"1168","1170837252324257792"
"1169","1170837408763351041"
"1170","1170837766428475392"
"1171","1171068421749915648"
"1172","1170838194935365633"
"1173","1171068324249292801"
"1174","1171067275983691776"
"1175","1171067266420617216"
"1176","1171067084748525570"
"1177","1171067068193660928"
"1178","1171066471126110208"
"1179","1171065462429556738"
"1180","1171065400571961344"
"1181","1171064690899902464"
"1182","1171064288846462976"
"1183","1171064022860521472"
"1184","1171063729947107328"
"1185","1171063529379680256"
"1186","1171063479270293505"
"1187","1171036836904525825"
"1188","1171037813099380737"
"1189","1171063007964794881"
"1190","1171063417022636032"
"1191","1171063218829180928"
"1192","1171062233721389056"
"1193","1171061762227154948"
"1194","1171061419858649093"
"1195","1171061066580643841"
"1196","1171060963367370759"
"1197","1171059717134835712"
"1198","1171059632401526790"
"1199","1171059552013471744"
"1200","1170996371865919488"
"1201","1171058643053305857"
"1202","1171058065480638465"
"1203","1171058024292737025"
"1204","1171057070440964096"
"1205","1171056985720131584"
"1206","1171056454230597632"
"1207","1171056196847058944"
"1208","1171056007675621377"
"1209","1171055858027048961"
"1210","1171054987809566720"
"1211","1170891394485030912"
"1212","1171054528591990792"
"1213","1171054230108610560"
"1214","1171054221355094017"
"1215","1170926842569732097"
"1216","1171052890116579333"
"1217","1170922500525559814"
"1218","1171052801167941632"
"1219","1171052342285950982"
"1220","1171051944045109254"
"1221","1171050702745100288"
"1222","1170990365266063360"
"1223","1171049764491841537"
"1224","1171049438036426754"
"1225","1171049171396235264"
"1226","1171049166744764416"
"1227","1171048701290254342"
"1228","1171048681728073729"
"1229","1171048478576971777"
"1230","1171048150515310592"
"1231","1171047918364741635"
"1232","1171046822187536384"
"1233","1171046332078968843"
"1234","1171045380198416386"
"1235","1171045265643646983"
"1236","1171045020478185476"
"1237","1171044894904848384"
"1238","1170958132316692480"
"1239","1170949879646044160"
"1240","1171044888676327424"
"1241","1170949018341576704"
"1242","1170947240594198528"
"1243","1171044342036914176"
"1244","1171044330582286338"
"1245","1171044204866412544"
"1246","1171043940012896256"
"1247","1171043905699221504"
"1248","1171043765097848833"
"1249","1171043746210824192"
"1250","1171043692024610816"
"1251","1171043625226166277"
"1252","1171043410389667840"
"1253","1171043221646053376"
"1254","1171042601425866754"
"1255","1171042600633212928"
"1256","1171042548514721792"
"1257","1171042273993416705"
"1258","1171040099032805376"
"1259","1171039752293949441"
"1260","1171039564548513792"
"1261","1171038808692928513"
"1262","1171038282395897863"
"1263","1171037859823984642"
"1264","1170871031659212800"
"1265","1171037666831474689"
"1266","1171037547591606274"
"1267","1171036886711902208"
"1268","1171036866671534080"
"1269","1171023173795627009"
"1270","1171036793417928704"
"1271","1171036450541985793"
"1272","1171036089328365569"
"1273","1171034357408174082"
"1274","1171033811666329600"
"1275","1171033525186977793"
"1276","1171033005659496448"
"1277","1171032606718287872"
"1278","1171032809420419073"
"1279","1171031924292444161"
"1280","1171031800690479104"
"1281","1171031321289854976"
"1282","1171031266143215616"
"1283","1171030703112368128"
"1284","1171030330066837504"
"1285","1171029673154961408"
"1286","1171029020626116609"
"1287","1171028974807519232"
"1288","1171028734058672128"
"1289","1171028708301443073"
"1290","1171028694397267970"
"1291","1171028660004020224"
"1292","1171028505204875264"
"1293","1171028323218145282"
"1294","1171027612875051008"
"1295","1171027067359703040"
"1296","1171027479693279232"
"1297","1171027168694022144"
"1298","1171026924661071872"
"1299","1171026138992467969"
"1300","1171025940840878080"
"1301","1171025900978225154"
"1302","1171022906899476480"
"1303","1170909011010568192"
"1304","1170917717425238016"
"1305","1171022800766799873"
"1306","1171020548224294913"
"1307","1171018964543164422"
"1308","1171018931987013633"
"1309","1171018926714736640"
"1310","1171018862600605696"
"1311","1171017808412585984"
"1312","1171018843071885312"
"1313","1171018380796727297"
"1314","1171017732063674368"
"1315","1171016999159439361"
"1316","1171016682741141504"
"1317","1171016558648467456"
"1318","1171016369942519808"
"1319","1171016148030230529"
"1320","1171016096171941889"
"1321","1170907603360260097"
"1322","1171015553500221440"
"1323","1171015300604747776"
"1324","1171014270735265793"
"1325","1171014889197985792"
"1326","1171014810881941506"
"1327","1171014489287876608"
"1328","1171014423613509633"
"1329","1171013553022787584"
"1330","1171012817786494976"
"1331","1171012598462128129"
"1332","1171012596528533506"
"1333","1171011989281411073"
"1334","1171011882800635904"
"1335","1171011827989405697"
"1336","1171011573730725890"
"1337","1171011448224604160"
"1338","1171009479011446786"
"1339","1171011289138835457"
"1340","1171010642410659840"
"1341","1171010113597038592"
"1342","1171009610364440576"
"1343","1171009221963501568"
"1344","1171008762041249792"
"1345","1171008313913479168"
"1346","1171008105469157376"
"1347","1171008088440279043"
"1348","1171007289161109504"
"1349","1171007120327827456"
"1350","1171005445558943744"
"1351","1171005310070415361"
"1352","1171005246971232256"
"1353","1171004752412454912"
"1354","1171002854661922817"
"1355","1170999643574083584"
"1356","1170999446139756544"
"1357","1170996554020380672"
"1358","1170996183990460416"
"1359","1170995993023827968"
"1360","1170993618699657216"
"1361","1170990618098749440"
"1362","1170986610416128000"
"1363","1170982679472484352"
"1364","1170979690007470080"
"1365","1170979339229388801"
"1366","1170976191521730560"
"1367","1170975894086848512"
"1368","1170974638391910400"
"1369","1170970579467419648"
"1370","1170968266896023552"
"1371","1170967704251064321"
"1372","1170966758548746240"
"1373","1170966241923801088"
"1374","1170964528718389248"
"1375","1170964168318619649"
"1376","1170962956588376064"
"1377","1170952579104292869"
"1378","1170950208345260033"
"1379","1170950232265437184"
"1380","1170945429569191937"
"1381","1170945256424169473"
"1382","1170939783977328642"
"1383","1170937945643204608"
"1384","1170937266983907328"
"1385","1170934505693220864"
"1386","1170931686034550784"
"1387","1170930046523138048"
"1388","1170928538402349056"
"1389","1170926860089331712"
"1390","1170926696352178176"
"1391","1170925795528904704"
"1392","1170923154601959424"
"1393","1170922605383012352"
"1394","1170920838763372544"
"1395","1170919742779117568"
"1396","1170919198446559232"
"1397","1170917055438172160"
"1398","1170916782665867264"
"1399","1170916739724599297"
"1400","1170916499969794048"
"1401","1170915656755273728"
"1402","1170915294082150400"
"1403","1170915140893630464"
"1404","1170914968746811392"
"1405","1170914915550466048"
"1406","1170914768351301633"
"1407","1170914536972574720"
"1408","1170912574675832832"
"1409","1170912537262641152"
"1410","1170911022607155201"
"1411","1170910150598832128"
"1412","1170909449135017984"
"1413","1170908794097942528"
"1414","1170907948417200131"
"1415","1170907806674948096"
"1416","1170907434182987777"
"1417","1170907301378760709"
"1418","1170907041969463298"
"1419","1170907040505565185"
"1420","1170906847944921088"
"1421","1170906265490513921"
"1422","1170905738035761152"
"1423","1170905440827449345"
"1424","1170905347726462976"
"1425","1170904810205274112"
"1426","1170903203032047617"
"1427","1170902514176335872"
"1428","1170888040488873984"
"1429","1170900116695396353"
"1430","1170899861887180801"
"1431","1170899583213416448"
"1432","1170899033965191168"
"1433","1170898012681527298"
"1434","1170897989239549953"
"1435","1170897878417641472"
"1436","1170896774711709696"
"1437","1170896678175543296"
"1438","1170896566485475329"
"1439","1170896542443724802"
"1440","1170896018449358848"
"1441","1170895925071503364"
"1442","1170895916032778240"
"1443","1170895870373634048"
"1444","1170895364397969410"
"1445","1170895765130162177"
"1446","1170895289143746560"
"1447","1170894747554242561"
"1448","1170894641098645505"
"1449","1170892477987000320"
"1450","1170891581014122496"
"1451","1170865288604278784"
"1452","1170891528023281665"
"1453","1170891360263688192"
"1454","1170891139421016065"
"1455","1170890562859405314"
"1456","1170890065930784771"
"1457","1170889903162503168"
"1458","1170889895138779137"
"1459","1170889628402032642"
"1460","1170889427511586817"
"1461","1170889157415227392"
"1462","1170889386239676416"
"1463","1170889363808497664"
"1464","1170889211047751681"
"1465","1170888957426618370"
"1466","1170888741810003972"
"1467","1170888741386432513"
"1468","1170888676525662208"
"1469","1170888217937305606"
"1470","1170888144402694144"
"1471","1170888092594651136"
"1472","1170887104391462912"
"1473","1170887878345449479"
"1474","1170887533355573249"
"1475","1170887033822298113"
"1476","1170886815714291712"
"1477","1170886362838552576"
"1478","1170885954867015681"
"1479","1170878434031091713"
"1480","1170885274638962689"
"1481","1170884685330825218"
"1482","1170884391830282241"
"1483","1170884280236617728"
"1484","1170884170014441472"
"1485","1170881353979764739"
"1486","1170881228079341571"
"1487","1170880734434922496"
"1488","1170880219550572544"
"1489","1170880020522426369"
"1490","1170877187177795585"
"1491","1170876460544008192"
"1492","1170875382331052032"
"1493","1170875059914694656"
"1494","1170874379556855819"
"1495","1170873814374387713"
"1496","1170873326354542592"
"1497","1170872740313800704"
"1498","1170872526781763584"
"1499","1170872418090532864"
"1500","1170871463974490112"
"1501","1170871411809935360"
"1502","1170871058121052162"
"1503","1170870545304424449"
"1504","1170870480045268993"
"1505","1170870457924558848"
"1506","1170870253867491329"
"1507","1170869978612097024"
"1508","1170868764163870721"
"1509","1170868036867448832"
"1510","1170866584346341378"
"1511","1170865768336101376"
"1512","1170865629777342464"
"1513","1170864627875557380"
"1514","1170860907372666880"
"1515","1170862915748073472"
"1516","1170862072680341505"
"1517","1170862064774123520"
"1518","1170861926127165440"
"1519","1170861421267161089"
"1520","1170860723242713089"
"1521","1170860179652526080"
"1522","1170860148555952128"
"1523","1170857918218027008"
"1524","1170856464245768192"
"1525","1170855750287187968"
"1526","1170855781023043584"
"1527","1170855565238722560"
"1528","1170855526516834305"
"1529","1170855342349176835"
"1530","1170855035753906179"
"1531","1170854863602880512"
"1532","1170852921535291393"
"1533","1170852889306238976"
"1534","1170852774419939328"
"1535","1170852765662351365"
"1536","1170852648079282176"
"1537","1170852307946344448"
